157
10.4	0.61	0.49	2.1	0.2	5.0	16.0	0.9994	3.16	0.63	8.4	3.0	
7.6	0.68	0.02	1.3	0.072	9.0	20.0	0.9965	3.17	1.08	9.2	4.0	
7.3	0.55	0.03	1.6	0.072	17.0	42.0	0.9956	3.37	0.48	9.0	4.0	
7.9	0.885	0.03	1.8	0.058	4.0	8.0	0.9972	3.36	0.33	9.1	4.0	
6.9	1.09	0.06	2.1	0.061	12.0	31.0	0.9948	3.51	0.43	11.4	4.0	
8.4	0.635	0.36	2.0	0.089	15.0	55.0	0.99745	3.31	0.57	10.4	4.0	
7.8	0.41	0.68	1.7	0.467	18.0	69.0	0.9973	3.08	1.31	9.3	5.0	
6.2	0.63	0.31	1.7	0.088	15.0	64.0	0.9969	3.46	0.79	9.3	5.0	
8.1	0.785	0.52	2.0	0.122	37.0	153.0	0.9969	3.21	0.69	9.3	5.0	
7.8	0.56	0.19	1.8	0.104	12.0	47.0	0.9964	3.19	0.93	9.5	5.0	
8.4	0.62	0.09	2.2	0.084	11.0	108.0	0.9964	3.15	0.66	9.8	5.0	
8.4	0.6	0.1	2.2	0.085	14.0	111.0	0.9964	3.15	0.66	9.8	5.0	
7.8	0.56	0.19	1.8	0.104	12.0	47.0	0.9964	3.19	0.93	9.5	5.0	
7.3	1.07	0.09	1.7	0.178	10.0	89.0	0.9962	3.3	0.57	9.0	5.0	
7.3	0.695	0.0	2.5	0.075	3.0	13.0	0.998	3.49	0.52	9.2	5.0	
8.0	0.71	0.0	2.6	0.08	11.0	34.0	0.9976	3.44	0.53	9.5	5.0	
7.8	0.5	0.17	1.6	0.082	21.0	102.0	0.996	3.39	0.48	9.5	5.0	
9.0	0.62	0.04	1.9	0.146	27.0	90.0	0.9984	3.16	0.7	9.4	5.0	
8.2	1.33	0.0	1.7	0.081	3.0	12.0	0.9964	3.53	0.49	10.9	5.0	
8.1	1.33	0.0	1.8	0.082	3.0	12.0	0.9964	3.54	0.48	10.9	5.0	
6.1	0.38	0.15	1.8	0.072	6.0	19.0	0.9955	3.42	0.57	9.4	5.0	
8.0	0.745	0.56	2.0	0.118	30.0	134.0	0.9968	3.24	0.66	9.4	5.0	
5.6	0.5	0.09	2.3	0.049	17.0	99.0	0.9937	3.63	0.63	13.0	5.0	
5.6	0.5	0.09	2.3	0.049	17.0	99.0	0.9937	3.63	0.63	13.0	5.0	
8.4	0.745	0.11	1.9	0.09	16.0	63.0	0.9965	3.19	0.82	9.6	5.0	
8.3	0.715	0.15	1.8	0.089	10.0	52.0	0.9968	3.23	0.77	9.5	5.0	
7.2	0.415	0.36	2.0	0.081	13.0	45.0	0.9972	3.48	0.64	9.2	5.0	
7.8	0.56	0.19	2.1	0.081	15.0	105.0	0.9962	3.33	0.54	9.5	5.0	
7.8	0.56	0.19	2.0	0.081	17.0	108.0	0.9962	3.32	0.54	9.5	5.0	
8.4	0.745	0.11	1.9	0.09	16.0	63.0	0.9965	3.19	0.82	9.6	5.0	
8.3	0.715	0.15	1.8	0.089	10.0	52.0	0.9968	3.23	0.77	9.5	5.0	
6.3	0.39	0.08	1.7	0.066	3.0	20.0	0.9954	3.34	0.58	9.4	5.0	
8.1	0.67	0.55	1.8	0.117	32.0	141.0	0.9968	3.17	0.62	9.4	5.0	
5.8	0.68	0.02	1.8	0.087	21.0	94.0	0.9944	3.54	0.52	10.0	5.0	
7.6	0.49	0.26	1.6	0.236	10.0	88.0	0.9968	3.11	0.8	9.3	5.0	
7.5	0.6	0.03	1.8	0.095	25.0	99.0	0.995	3.35	0.54	10.1	5.0	
7.5	0.6	0.03	1.8	0.095	25.0	99.0	0.995	3.35	0.54	10.1	5.0	
7.1	0.43	0.42	5.5	0.07	29.0	129.0	0.9973	3.42	0.72	10.5	5.0	
7.1	0.43	0.42	5.5	0.071	28.0	128.0	0.9973	3.42	0.71	10.5	5.0	
7.1	0.43	0.42	5.5	0.07	29.0	129.0	0.9973	3.42	0.72	10.5	5.0	
7.1	0.43	0.42	5.5	0.071	28.0	128.0	0.9973	3.42	0.71	10.5	5.0	
7.1	0.68	0.0	2.2	0.073	12.0	22.0	0.9969	3.48	0.5	9.3	5.0	
7.6	0.95	0.03	2.0	0.09	7.0	20.0	0.9959	3.2	0.56	9.6	5.0	
7.4	0.6	0.26	7.3	0.07	36.0	121.0	0.9982	3.37	0.49	9.4	5.0	
7.3	0.59	0.26	7.2	0.07	35.0	121.0	0.9981	3.37	0.49	9.4	5.0	
7.8	0.63	0.48	1.7	0.1	14.0	96.0	0.9961	3.19	0.62	9.5	5.0	
6.8	0.64	0.1	2.1	0.085	18.0	101.0	0.9956	3.34	0.52	10.2	5.0	
7.5	0.705	0.24	1.8	0.36	15.0	63.0	0.9964	3.0	1.59	9.5	5.0	
7.3	0.38	0.21	2.0	0.08	7.0	35.0	0.9961	3.33	0.47	9.5	5.0	
6.9	0.5	0.04	1.5	0.085	19.0	49.0	0.9958	3.35	0.78	9.5	5.0	
7.3	0.38	0.21	2.0	0.08	7.0	35.0	0.9961	3.33	0.47	9.5	5.0	
7.0	0.805	0.0	2.5	0.068	7.0	20.0	0.9969	3.48	0.56	9.6	5.0	
8.8	0.61	0.14	2.4	0.067	10.0	42.0	0.9969	3.19	0.59	9.5	5.0	
8.8	0.61	0.14	2.4	0.067	10.0	42.0	0.9969	3.19	0.59	9.5	5.0	
8.9	0.61	0.49	2.0	0.27	23.0	110.0	0.9972	3.12	1.02	9.3	5.0	
7.2	0.73	0.02	2.5	0.076	16.0	42.0	0.9972	3.44	0.52	9.3	5.0	
6.8	0.61	0.2	1.8	0.077	11.0	65.0	0.9971	3.54	0.58	9.3	5.0	
8.9	0.31	0.57	2.0	0.111	26.0	85.0	0.9971	3.26	0.53	9.7	5.0	
7.4	0.39	0.48	2.0	0.082	14.0	67.0	0.9972	3.34	0.55	9.2	5.0	
7.7	0.705	0.1	2.6	0.084	9.0	26.0	0.9976	3.39	0.49	9.7	5.0	
7.9	0.5	0.33	2.0	0.084	15.0	143.0	0.9968	3.2	0.55	9.5	5.0	
7.9	0.49	0.32	1.9	0.082	17.0	144.0	0.9968	3.2	0.55	9.5	5.0	
8.2	0.5	0.35	2.9	0.077	21.0	127.0	0.9976	3.23	0.62	9.4	5.0	
6.8	0.63	0.12	3.8	0.099	16.0	126.0	0.9969	3.28	0.61	9.5	5.0	
7.6	0.55	0.21	2.2	0.071	7.0	28.0	0.9964	3.28	0.55	9.7	5.0	
7.6	0.55	0.21	2.2	0.071	7.0	28.0	0.9964	3.28	0.55	9.7	5.0	
7.8	0.59	0.33	2.0	0.074	24.0	120.0	0.9968	3.25	0.54	9.4	5.0	
7.3	0.58	0.3	2.4	0.074	15.0	55.0	0.9968	3.46	0.59	10.2	5.0	
8.8	0.37	0.48	2.1	0.097	39.0	145.0	0.9975	3.04	1.03	9.3	5.0	
6.8	0.5	0.11	1.5	0.075	16.0	49.0	0.99545	3.36	0.79	9.5	5.0	
7.0	0.42	0.35	1.6	0.088	16.0	39.0	0.9961	3.34	0.55	9.2	5.0	
7.8	0.57	0.31	1.8	0.069	26.0	120.0	0.99625	3.29	0.53	9.3	5.0	
7.8	0.44	0.28	2.7	0.1	18.0	95.0	0.9966	3.22	0.67	9.4	5.0	
8.2	0.57	0.26	2.2	0.06	28.0	65.0	0.9959	3.3	0.43	10.1	5.0	
7.7	0.53	0.06	1.7	0.074	9.0	39.0	0.99615	3.35	0.48	9.8	6.0	
7.3	0.66	0.0	2.0	0.084	6.0	23.0	0.9983	3.61	0.96	9.9	6.0	
10.8	0.32	0.44	1.6	0.063	16.0	37.0	0.9985	3.22	0.78	10.0	6.0	
7.1	0.6	0.0	1.8	0.074	16.0	34.0	0.9972	3.47	0.7	9.9	6.0	
7.1	0.6	0.0	1.8	0.074	16.0	34.0	0.9972	3.47	0.7	9.9	6.0	
6.9	0.54	0.04	3.0	0.077	7.0	27.0	0.9987	3.69	0.91	9.4	6.0	
11.5	0.18	0.51	4.0	0.104	4.0	23.0	0.9996	3.28	0.97	10.1	6.0	
7.9	0.545	0.06	4.0	0.087	27.0	61.0	0.9965	3.36	0.67	10.7	6.0	
11.5	0.18	0.51	4.0	0.104	4.0	23.0	0.9996	3.28	0.97	10.1	6.0	
7.9	0.545	0.06	4.0	0.087	27.0	61.0	0.9965	3.36	0.67	10.7	6.0	
6.9	0.54	0.04	3.0	0.077	7.0	27.0	0.9987	3.69	0.91	9.4	6.0	
11.5	0.18	0.51	4.0	0.104	4.0	23.0	0.9996	3.28	0.97	10.1	6.0	
11.4	0.26	0.44	3.6	0.071	6.0	19.0	0.9986	3.12	0.82	9.3	6.0	
12.0	0.45	0.55	2.0	0.073	25.0	49.0	0.9997	3.1	0.76	10.3	6.0	
7.5	0.4	0.12	3.0	0.092	29.0	53.0	0.9967	3.37	0.7	10.3	6.0	
10.4	0.55	0.23	2.7	0.091	18.0	48.0	0.9994	3.22	0.64	10.3	6.0	
6.9	0.36	0.25	2.4	0.098	5.0	16.0	0.9964	3.41	0.6	10.1	6.0	
13.3	0.34	0.52	3.2	0.094	17.0	53.0	1.0014	3.05	0.81	9.5	6.0	
7.5	0.53	0.06	2.6	0.086	20.0	44.0	0.9965	3.38	0.59	10.7	6.0	
11.1	0.18	0.48	1.5	0.068	7.0	15.0	0.9973	3.22	0.64	10.1	6.0	
10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	6.0	
10.3	0.41	0.42	2.4	0.213	6.0	14.0	0.9994	3.19	0.62	9.5	6.0	
10.3	0.43	0.44	2.4	0.214	5.0	12.0	0.9994	3.19	0.63	9.5	6.0	
7.4	0.29	0.38	1.7	0.062	9.0	30.0	0.9968	3.41	0.53	9.5	6.0	
10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	6.0	
7.9	0.53	0.24	2.0	0.072	15.0	105.0	0.996	3.27	0.54	9.4	6.0	
9.0	0.46	0.31	2.8	0.093	19.0	98.0	0.99815	3.32	0.63	9.5	6.0	
7.1	0.35	0.29	2.5	0.096	20.0	53.0	0.9962	3.42	0.65	11.0	6.0	
9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	6.0	
9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	6.0	
10.3	0.59	0.42	2.8	0.09	35.0	73.0	0.999	3.28	0.7	9.5	6.0	
10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	6.0	
10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	6.0	
13.4	0.27	0.62	2.6	0.082	6.0	21.0	1.0002	3.16	0.67	9.7	6.0	
10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	6.0	
10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	6.0	
8.0	0.58	0.28	3.2	0.066	21.0	114.0	0.9973	3.22	0.54	9.4	6.0	
8.9	0.43	0.45	1.9	0.052	6.0	16.0	0.9948	3.35	0.7	12.5	6.0	
12.4	0.49	0.58	3.0	0.103	28.0	99.0	1.0008	3.16	1.0	11.5	6.0	
12.2	0.34	0.5	2.4	0.066	10.0	21.0	1.0	3.12	1.18	9.2	6.0	
10.6	0.42	0.48	2.7	0.065	5.0	18.0	0.9972	3.21	0.87	11.3	6.0	
10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	6.0	
10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	6.0	
11.9	0.57	0.5	2.6	0.082	6.0	32.0	1.0006	3.12	0.78	10.7	6.0	
13.8	0.49	0.67	3.0	0.093	6.0	15.0	0.9986	3.02	0.93	12.0	6.0	
9.6	0.56	0.31	2.8	0.089	15.0	46.0	0.9979	3.11	0.92	10.0	6.0	
9.1	0.785	0.0	2.6	0.093	11.0	28.0	0.9994	3.36	0.86	9.4	6.0	
10.7	0.67	0.22	2.7	0.107	17.0	34.0	1.0004	3.28	0.98	9.9	6.0	
9.1	0.795	0.0	2.6	0.096	11.0	26.0	0.9994	3.35	0.83	9.4	6.0	
6.1	0.21	0.4	1.4	0.066	40.5	165.0	0.9912	3.25	0.59	11.9	6.0	
6.7	0.75	0.01	2.4	0.078	17.0	32.0	0.9955	3.55	0.61	12.8	6.0	
12.6	0.38	0.66	2.6	0.088	10.0	41.0	1.001	3.17	0.68	9.8	6.0	
8.6	0.45	0.31	2.6	0.086	21.0	50.0	0.9982	3.37	0.91	9.9	6.0	
10.0	0.42	0.5	3.4	0.107	7.0	21.0	0.9979	3.26	0.93	11.8	6.0	
7.9	0.24	0.4	1.6	0.056	11.0	25.0	0.9967	3.32	0.87	8.7	6.0	
9.1	0.28	0.48	1.8	0.067	26.0	46.0	0.9967	3.32	1.04	10.6	6.0	
14.0	0.41	0.63	3.8	0.089	6.0	47.0	1.0014	3.01	0.81	10.8	6.0	
11.5	0.45	0.5	3.0	0.078	19.0	47.0	1.0003	3.26	1.11	11.0	6.0	
11.4	0.625	0.66	6.2	0.088	6.0	24.0	0.9988	3.11	0.99	13.3	6.0	
8.3	0.42	0.38	2.5	0.094	24.0	60.0	0.9979	3.31	0.7	10.8	6.0	
8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	6.0	
13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	6.0	
8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	6.0	
10.5	0.42	0.66	2.95	0.116	12.0	29.0	0.997	3.24	0.75	11.7	7.0	
11.9	0.43	0.66	3.1	0.109	10.0	23.0	1.0	3.15	0.85	10.4	7.0	
12.8	0.615	0.66	5.8	0.083	7.0	42.0	1.0022	3.07	0.73	10.0	7.0	
12.8	0.615	0.66	5.8	0.083	7.0	42.0	1.0022	3.07	0.73	10.0	7.0	
9.4	0.27	0.53	2.4	0.074	6.0	18.0	0.9962	3.2	1.13	12.0	7.0	
11.5	0.54	0.71	4.4	0.124	6.0	15.0	0.9984	3.01	0.83	11.8	7.0	
9.4	0.27	0.53	2.4	0.074	6.0	18.0	0.9962	3.2	1.13	12.0	7.0	
9.6	0.38	0.31	2.5	0.096	16.0	49.0	0.9982	3.19	0.7	10.0	7.0	
12.0	0.37	0.76	4.2	0.066	7.0	38.0	1.0004	3.22	0.6	13.0	7.0	
12.0	0.39	0.66	3.0	0.093	12.0	30.0	0.9996	3.18	0.63	10.8	7.0	
9.9	0.4	0.53	6.7	0.097	6.0	19.0	0.9986	3.27	0.82	11.7	7.0	
9.5	0.56	0.33	2.4	0.089	35.0	67.0	0.9972	3.28	0.73	11.8	7.0	
6.6	0.84	0.03	2.3	0.059	32.0	48.0	0.9952	3.52	0.56	12.3	7.0	
10.5	0.24	0.47	2.1	0.066	6.0	24.0	0.9978	3.15	0.9	11.0	7.0	
6.6	0.84	0.03	2.3	0.059	32.0	48.0	0.9952	3.52	0.56	12.3	7.0	
10.5	0.24	0.47	2.1	0.066	6.0	24.0	0.9978	3.15	0.9	11.0	7.0	
15.6	0.685	0.76	3.7	0.1	6.0	43.0	1.0032	2.95	0.68	11.2	7.0	
10.0	0.44	0.49	2.7	0.077	11.0	19.0	0.9963	3.23	0.63	11.6	7.0	
5.3	0.57	0.01	1.7	0.054	5.0	27.0	0.9934	3.57	0.84	12.5	7.0	
7.8	0.57	0.09	2.3	0.065	34.0	45.0	0.99417	3.46	0.74	12.7	8.0	
